id	title	description	project_name	status_name	priority_id	type_id	assignee_id	labels
12666148	New Cordova project structure doesn't allow IDE editing of www files in top-level directory	"The documentation says to create an Android[ios] project from existing code, and use the platforms/android[ios] directory as the root of the project (http://cordova.apache.org/docs/en/3.0.0/guide_plat...). In cordova 3 I should be editing the top-level www folder files and using prepare or build to push the entries down to my target platforms no? Seems like I am losing the main advantage of the new process - to edit files in one place?
"	CB	Closed	4	1	2783	documentation, features
12739794	Video (inline) Doesn't Work on Android 4.4	"Local videos don't play/load (inline) on Android 4.4. The bug can be reproduced by cloning the following repo and building it for Android 4.4 using Cordova: https://github.com/erkkimon/cordova-html5-video-test

I have tested building the repo and running the app on Android 4.1 and Android 4.4. On Android 4.1 there is no problem. 

README.md includes test reports for Android 4.1 and Android 4.4. Reports also include logs and version information of all software used."	CB	Closed	3	1	2783	android, android.resource, inline, raw, video
12624433	iframe force close the app in android when no network connection	"I have used iframe to open the webpage in my android phonegap app.When the iframe is open and suddenly if the network connection fails then it showing the error as 'A secure connection could not be established(http://www.google.com).' and app force close.Please guide me.Its very urgent requirement.


Here is my code:
var iframe = document.createElement(""IFRAME"");
iframe.setAttribute(""src"", ""http://www.google.com"");
$(""#IframeDiv"").append(iframe);"	CB	Closed	3	1	2783	android, phonegap
12599231	onJsAlert of CordovaChromeClient is incorrect	"There is a mistake at line 104 of ""incubator-cordova-android/framework/src/org/apache/cordova/CordovaChromeClient.java""

result.confirm();
should be result.cancel();

Because the action is cancel when the user click cancel button.
"	CB	Closed	2	1	2783	patch
13101843	put a patch in the cordova-android project to solve the fragmentation and performance problems in the cordova application on android platform	"	We want to put a patch in the cordova-android project to solve the fragmentation and performance problems in the cordova application on android platform , hoping to be supported by the Cordoba project team.
        Recently, many cordova application developers feedback to Tencent's X5 kernel team (Tencent browsing service) , hope cordova-android can support the use of x5 kernel to solve the fragmentation of the android system and performance problems.
        X5 kernel is developed based on the blink core, which is aimed at solving android fragmentation and performance issues. It is well compatible with android version of the system and give users a more smooth browsing experience. The current number of applications using x5 core exceed 20,000, the number of active users has more than 700 million.
											
                                                                                               Looking forward to your reply!
                                                                                              Email: aczhengliu@tencent.com
"	CB	Closed	3	4	2783	patch
12976219	framwork tag on Android replaces a module's build.gradle with something unusable	If you have a directory that's a module, and you use the Framework tag to try and use it, it replaces the gradle with some old gradle that doesn't have the correct dependencies.  This is obviously wrong.	CB	Closed	3	1	2783	Android
12554603	orientationchange Event in Android crashes app with Cordova 1.7	"Crashes whether or not my JavaScript has $(window).bind(""orientationchange"", function()...
Crashes whether or not app is loading, or up and running


Logcat
_________________________


778: D/DroidGap(6819): DroidGap.init()
778: I/Database(6819): sqlite returned: error code = 14, msg = cannot open file at source line 25467
778: D/PluginManager(6819): init()
848: D/SoftKeyboardDetect(6819): Ignore this event
278: W/IInputConnectionWrapper(6819): showStatusIcon on inactive InputConnection
458: E/WindowManager(6819): Activity com.myapp.myappActivity has leaked window com.android.internal.policy.impl.PhoneWindow$DecorView@406e5600 that was originally added here
458: E/WindowManager(6819): android.view.WindowLeaked: Activity com.myapp.myappActivity has leaked window com.android.internal.policy.impl.PhoneWindow$DecorView@406e5600 that was originally added here
458: E/WindowManager(6819): 	at android.view.ViewRoot.<init>(ViewRoot.java:258)
458: E/WindowManager(6819): 	at android.view.WindowManagerImpl.addView(WindowManagerImpl.java:148)
458: E/WindowManager(6819): 	at android.view.WindowManagerImpl.addView(WindowManagerImpl.java:91)
458: E/WindowManager(6819): 	at android.view.Window$LocalWindowManager.addView(Window.java:424)
458: E/WindowManager(6819): 	at android.app.Dialog.show(Dialog.java:241)
458: E/WindowManager(6819): 	at org.apache.cordova.DroidGap.showSplashScreen(DroidGap.java:1440)
458: E/WindowManager(6819): 	at org.apache.cordova.DroidGap.loadUrlIntoView(DroidGap.java:612)
458: E/WindowManager(6819): 	at org.apache.cordova.DroidGap.loadUrl(DroidGap.java:581)
458: E/WindowManager(6819): 	at com.myapp.myappActivity.onCreate(myappActivity.java:13)
458: E/WindowManager(6819): 	at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1047)
458: E/WindowManager(6819): 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:1660)
458: E/WindowManager(6819): 	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:1716)
458: E/WindowManager(6819): 	at android.app.ActivityThread.handleRelaunchActivity(ActivityThread.java:2955)
458: E/WindowManager(6819): 	at android.app.ActivityThread.access$1600(ActivityThread.java:124)
458: E/WindowManager(6819): 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:972)
458: E/WindowManager(6819): 	at android.os.Handler.dispatchMessage(Handler.java:99)
458: E/WindowManager(6819): 	at android.os.Looper.loop(Looper.java:130)
458: E/WindowManager(6819): 	at android.app.ActivityThread.main(ActivityThread.java:3806)
458: E/WindowManager(6819): 	at java.lang.reflect.Method.invokeNative(Native Method)
458: E/WindowManager(6819): 	at java.lang.reflect.Method.invoke(Method.java:507)
458: E/WindowManager(6819): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:839)
458: E/WindowManager(6819): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:597)
458: E/WindowManager(6819): 	at dalvik.system.NativeStart.main(Native Method)
708: D/dalvikvm(6819): GC_CONCURRENT freed 1272K, 49% free 3715K/7175K, external 4234K/4816K, paused 2ms+2ms
788: D/AndroidRuntime(6819): Shutting down VM
788: W/dalvikvm(6819): threadid=1: thread exiting with uncaught exception (group=0x40018560)
788: E/AndroidRuntime(6819): FATAL EXCEPTION: main
788: E/AndroidRuntime(6819): java.lang.IllegalArgumentException: View not attached to window manager
788: E/AndroidRuntime(6819): 	at android.view.WindowManagerImpl.findViewLocked(WindowManagerImpl.java:355)
788: E/AndroidRuntime(6819): 	at android.view.WindowManagerImpl.removeView(WindowManagerImpl.java:200)
788: E/AndroidRuntime(6819): 	at android.view.Window$LocalWindowManager.removeView(Window.java:432)
788: E/AndroidRuntime(6819): 	at android.app.Dialog.dismissDialog(Dialog.java:278)
788: E/AndroidRuntime(6819): 	at android.app.Dialog.access$000(Dialog.java:71)
788: E/AndroidRuntime(6819): 	at android.app.Dialog$1.run(Dialog.java:111)
788: E/AndroidRuntime(6819): 	at android.app.Dialog.dismiss(Dialog.java:268)
788: E/AndroidRuntime(6819): 	at org.apache.cordova.DroidGap.removeSplashScreen(DroidGap.java:1414)
788: E/AndroidRuntime(6819): 	at org.apache.cordova.DroidGap$6.run(DroidGap.java:1446)
788: E/AndroidRuntime(6819): 	at android.os.Handler.handleCallback(Handler.java:587)
788: E/AndroidRuntime(6819): 	at android.os.Handler.dispatchMessage(Handler.java:92)
788: E/AndroidRuntime(6819): 	at android.os.Looper.loop(Looper.java:130)
788: E/AndroidRuntime(6819): 	at android.app.ActivityThread.main(ActivityThread.java:3806)
788: E/AndroidRuntime(6819): 	at java.lang.reflect.Method.invokeNative(Native Method)
788: E/AndroidRuntime(6819): 	at java.lang.reflect.Method.invoke(Method.java:507)
788: E/AndroidRuntime(6819): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:839)
788: E/AndroidRuntime(6819): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:597)
788: E/AndroidRuntime(6819): 	at dalvik.system.NativeStart.main(Native Method)
"	CB	Closed	3	1	2783	android, orientationchange
12645670	Capture.captureImage method doesn't set MediaStore.Images.Media.Orientation value correctly as picture taken.	"Discover this issue while testing one of ""Motorola RAZRi"" device using Capture.captureImage api.

The Camera of this device rotates picture 90 degrees, however MediaStore.Images.Media.Orientation value is 0 of the picture after I took it from Capture.captureImage api. I hope this orientation value can be right value as picture taken on Device Camera application.

There is some workaround provided by Camera.getPicture to fix orientation. But it will be good for Capture.captureImage to store orientation in the mediastore; so the picture can be viewed in normal orientation as other pictures taken by device Camera application."	CB	Open	4	4	2783	android
12535585	Loading about:blank in an iframe more than once triggers load in external browser on Android 4.0 (ICS)	"Test program: https://github.com/brion/iframe-android-test

Loading the URL 'about:blank' (first button) in the iframe seems to work once, then the second time it opens it in an external browser (on my system this shows a prompt as I have multiple browsers installed; selecting one goes ahead and loads about:blank in that browser).

iframe source is being set by setting the 'src' property on the element's DOM node.

Possibly related to https://issues.apache.org/jira/browse/CB-132 though that other one behaves more consistently across versions, and doesn't work as expected on the first load."	CB	Closed	3	1	2783	iframe
12548936	D-pad events not firing in Google TV	"Any Javascript calls to D-pad events or special button events (Play, FFW, etc...) don't fire in Phonegap.

Have tried: keypress, keydown, keyup.

However, if I register an override in the main js file like this:
[code]
@Override
    public boolean onKeyDown(int keyCode, KeyEvent event) {
        WebView myWebView = (WebView) findViewById(R.id.webview);
        if (keyCode == KeyEvent.KEYCODE_DPAD_UP) { myWebView.loadUrl(""javascript:daleTecla('UP');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_DPAD_DOWN) { myWebView.loadUrl(""javascript:daleTecla('DOWN');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_DPAD_LEFT) { myWebView.loadUrl(""javascript:daleTecla('LEFT');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_DPAD_RIGHT) { myWebView.loadUrl(""javascript:daleTecla('RIGHT');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_ENTER || keyCode == KeyEvent.KEYCODE_DPAD_CENTER) { myWebView.loadUrl(""javascript:daleTecla('ENTER');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_MEDIA_PLAY || keyCode == KeyEvent.KEYCODE_MEDIA_PLAY_PAUSE) { myWebView.loadUrl(""javascript:daleTecla('PLAYPAUSE');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_MEDIA_NEXT) { myWebView.loadUrl(""javascript:daleTecla('NEXT');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_MEDIA_PREVIOUS) { myWebView.loadUrl(""javascript:daleTecla('PREV');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_MEDIA_FAST_FORWARD) { myWebView.loadUrl(""javascript:daleTecla('FFW');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_MEDIA_REWIND) { myWebView.loadUrl(""javascript:daleTecla('REW');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_MEDIA_STOP) { myWebView.loadUrl(""javascript:daleTecla('STOP');""); return true; }
        if (keyCode == KeyEvent.KEYCODE_MENU) { myWebView.loadUrl(""javascript:daleTecla('MENU');""); return true; }
        return super.onKeyDown(keyCode, event);
    }
[/code]

The javascript ""daleTecla"" (my keypress handler), receives all except KEYCODE_DPAD_LEFT. Sometimes, but only AFTER DPAD_RIGHT is called, DPAD_LEFT fires, this is not consistent behavior though."	CB	Closed	4	1	2783	google, tv
13103235	Add config.xml option to allow moving app to SD Card	"Currently, the Move to SD card option in Android is disabled by default. We have to create this hook to edit the manifest and allow moving it to SD card:

{code:javascript}
#!/usr/bin/env node
// Adds lines to the Android Manifest if they are not already there
const LINES_TO_ADD = [
    {
        text: ' android:installLocation=""auto""', /* allow moving app to SD card */
        after: '<manifest'
    }
];
const MANIFEST = 'platforms/android/AndroidManifest.xml';
var fs = require('fs'),
  manifestText = fs.readFileSync(MANIFEST).toString();
LINES_TO_ADD.forEach(function(lineToAdd) {
  if(manifestText.indexOf(lineToAdd.text) === -1) {
    manifestText = manifestText.replace(lineToAdd.after, lineToAdd.after + lineToAdd.text);
  }
});
fs.writeFileSync(MANIFEST, manifestText);
{code}

However, if we compile for Windows Universal for the first time and there is no Android manifest, build fails. Also it is very annoying to use hooks for essential features such as this."	CB	Closed	4	5	2783	android, config.xml, features
